time,logger,level,message,exception
2011-08-06 14:22:02.0052,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3123' was found,
2011-08-06 14:22:02.0052,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3124' was found,
2011-08-06 14:22:02.0052,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3125' was found,
2011-08-06 14:22:02.0052,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3126' was found,
2011-08-06 14:22:02.0052,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3127' was found,
2011-08-06 14:22:02.0052,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3128' was found,
2011-08-06 14:22:02.0052,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3129' was found,
2011-08-06 14:22:02.0052,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3130' was found,
2011-08-06 14:22:02.0052,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3131' was found,
2011-08-06 14:22:02.0052,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3132' was found,
2011-08-06 14:22:02.0052,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3133' was found,
2011-08-06 14:22:02.0052,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3134' was found,
2011-08-06 14:22:02.0052,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3135' was found,
2011-08-06 14:22:02.0052,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3136' was found,
2011-08-06 14:22:02.0052,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3137' was found,
2011-08-06 14:22:02.0052,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3138' was found,
2011-08-06 14:22:02.0052,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3139' was found,
2011-08-06 14:22:02.0052,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3140' was found,
2011-08-06 14:22:02.0202,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3141' was found,
2011-08-06 14:22:02.0202,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3142' was found,
2011-08-06 14:22:02.0202,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3143' was found,
2011-08-06 14:22:02.0202,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3144' was found,
2011-08-06 14:22:02.0202,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3145' was found,
2011-08-06 14:22:02.0202,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3146' was found,
2011-08-06 14:22:02.0202,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3147' was found,
2011-08-06 14:22:02.0202,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3148' was found,
2011-08-06 14:22:02.0202,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3149' was found,
2011-08-06 14:22:02.0202,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3150' was found,
2011-08-06 14:22:02.0202,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3151' was found,
2011-08-06 14:22:02.0202,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3152' was found,
2011-08-06 14:22:02.0202,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3153' was found,
2011-08-06 14:22:02.0202,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3154' was found,
2011-08-06 14:22:02.0202,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3155' was found,
2011-08-06 14:22:02.0202,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3156' was found,
2011-08-06 14:22:02.0202,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3157' was found,
2011-08-06 14:22:02.0202,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3158' was found,
2011-08-06 14:22:02.0202,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3159' was found,
2011-08-06 14:22:02.0352,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3160' was found,
2011-08-06 14:22:02.0352,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3161' was found,
2011-08-06 14:22:02.0352,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3162' was found,
2011-08-06 14:22:02.0352,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3163' was found,
2011-08-06 14:22:02.0352,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3164' was found,
2011-08-06 14:22:02.0352,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3165' was found,
2011-08-06 14:22:02.0352,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3166' was found,
2011-08-06 14:22:02.0352,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3167' was found,
2011-08-06 14:22:02.0352,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3168' was found,
2011-08-06 14:22:02.0352,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3169' was found,
2011-08-06 14:22:02.0352,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3170' was found,
2011-08-06 14:22:02.0352,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3171' was found,
2011-08-06 14:22:02.0352,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3172' was found,
2011-08-06 14:22:02.0942,Raven.Http.HttpServer,Debug,Request # 125: GET     -   148 ms - <default>  - 200 - /indexes/dynamic/Candidates?query=&start=0&pageSize=128&aggregation=None,
2011-08-06 14:22:02.1102,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'Raven/Replication/Destinations' was not found,
2011-08-06 14:22:02.1102,Raven.Http.HttpServer,Debug,Request # 126: GET     -    12 ms - <default>  - 404 - /docs/Raven/Replication/Destinations,
2011-08-06 14:22:04.8493,Raven.Http.HttpServer,Debug,Request # 127: GET     -     2 ms - <default>  - 304 - /indexes/dynamic/Candidates?query=&start=0&pageSize=128&aggregation=None,
2011-08-06 14:22:04.9913,Raven.Http.HttpServer,Debug,Request # 128: GET     -     0 ms - <default>  - 304 - /indexes/dynamic/Candidates?query=&start=0&pageSize=128&aggregation=None,
2011-08-06 14:22:05.0494,Raven.Http.HttpServer,Debug,Request # 129: GET     -     0 ms - <default>  - 304 - /indexes/dynamic/Candidates?query=&start=0&pageSize=128&aggregation=None,
2011-08-06 14:22:05.1074,Raven.Http.HttpServer,Debug,Request # 130: GET     -     0 ms - <default>  - 304 - /indexes/dynamic/Candidates?query=&start=0&pageSize=128&aggregation=None,
2011-08-06 14:22:05.1604,Raven.Http.HttpServer,Debug,Request # 131: GET     -     0 ms - <default>  - 304 - /indexes/dynamic/Candidates?query=&start=0&pageSize=128&aggregation=None,
2011-08-06 14:22:05.2134,Raven.Http.HttpServer,Debug,Request # 132: GET     -     0 ms - <default>  - 304 - /indexes/dynamic/Candidates?query=&start=0&pageSize=128&aggregation=None,
2011-08-06 14:22:05.2804,Raven.Http.HttpServer,Debug,Request # 133: GET     -     1 ms - <default>  - 304 - /indexes/dynamic/Candidates?query=&start=0&pageSize=128&aggregation=None,
2011-08-06 14:22:05.3364,Raven.Http.HttpServer,Debug,Request # 134: GET     -     0 ms - <default>  - 304 - /indexes/dynamic/Candidates?query=&start=0&pageSize=128&aggregation=None,
2011-08-06 14:22:05.3884,Raven.Http.HttpServer,Debug,Request # 135: GET     -     0 ms - <default>  - 304 - /indexes/dynamic/Candidates?query=&start=0&pageSize=128&aggregation=None,
2011-08-06 14:22:05.4414,Raven.Http.HttpServer,Debug,Request # 136: GET     -     0 ms - <default>  - 304 - /indexes/dynamic/Candidates?query=&start=0&pageSize=128&aggregation=None,
2011-08-06 14:22:05.4854,Raven.Http.HttpServer,Debug,Request # 137: GET     -     0 ms - <default>  - 304 - /indexes/dynamic/Candidates?query=&start=0&pageSize=128&aggregation=None,
2011-08-06 14:22:05.5434,Raven.Http.HttpServer,Debug,Request # 138: GET     -     0 ms - <default>  - 304 - /indexes/dynamic/Candidates?query=&start=0&pageSize=128&aggregation=None,
2011-08-06 14:22:05.6074,Raven.Http.HttpServer,Debug,Request # 139: GET     -     0 ms - <default>  - 304 - /indexes/dynamic/Candidates?query=&start=0&pageSize=128&aggregation=None,
2011-08-06 14:22:05.6854,Raven.Http.HttpServer,Debug,Request # 140: GET     -     0 ms - <default>  - 304 - /indexes/dynamic/Candidates?query=&start=0&pageSize=128&aggregation=None,
2011-08-06 14:22:05.7354,Raven.Http.HttpServer,Debug,Request # 141: GET     -     0 ms - <default>  - 304 - /indexes/dynamic/Candidates?query=&start=0&pageSize=128&aggregation=None,
2011-08-06 14:22:05.7894,Raven.Http.HttpServer,Debug,Request # 142: GET     -     0 ms - <default>  - 304 - /indexes/dynamic/Candidates?query=&start=0&pageSize=128&aggregation=None,
2011-08-06 14:22:05.8414,Raven.Http.HttpServer,Debug,Request # 143: GET     -     0 ms - <default>  - 304 - /indexes/dynamic/Candidates?query=&start=0&pageSize=128&aggregation=None,
2011-08-06 14:22:05.9014,Raven.Http.HttpServer,Debug,Request # 144: GET     -     0 ms - <default>  - 304 - /indexes/dynamic/Candidates?query=&start=0&pageSize=128&aggregation=None,
2011-08-06 14:22:05.9534,Raven.Http.HttpServer,Debug,Request # 145: GET     -     0 ms - <default>  - 304 - /indexes/dynamic/Candidates?query=&start=0&pageSize=128&aggregation=None,
2011-08-06 14:22:06.0044,Raven.Http.HttpServer,Debug,Request # 146: GET     -     0 ms - <default>  - 304 - /indexes/dynamic/Candidates?query=&start=0&pageSize=128&aggregation=None,
2011-08-06 14:22:06.0474,Raven.Http.HttpServer,Debug,Request # 147: GET     -     0 ms - <default>  - 304 - /indexes/dynamic/Candidates?query=&start=0&pageSize=128&aggregation=None,
2011-08-06 14:22:06.1074,Raven.Http.HttpServer,Debug,Request # 148: GET     -     0 ms - <default>  - 304 - /indexes/dynamic/Candidates?query=&start=0&pageSize=128&aggregation=None,
2011-08-06 14:22:06.1584,Raven.Http.HttpServer,Debug,Request # 149: GET     -     0 ms - <default>  - 304 - /indexes/dynamic/Candidates?query=&start=0&pageSize=128&aggregation=None,
2011-08-06 14:22:06.2114,Raven.Http.HttpServer,Debug,Request # 150: GET     -     0 ms - <default>  - 304 - /indexes/dynamic/Candidates?query=&start=0&pageSize=128&aggregation=None,
2011-08-06 14:22:06.2644,Raven.Http.HttpServer,Debug,Request # 151: GET     -     0 ms - <default>  - 304 - /indexes/dynamic/Candidates?query=&start=0&pageSize=128&aggregation=None,
2011-08-06 14:22:06.3154,Raven.Http.HttpServer,Debug,Request # 152: GET     -     0 ms - <default>  - 304 - /indexes/dynamic/Candidates?query=&start=0&pageSize=128&aggregation=None,
2011-08-06 14:22:06.3604,Raven.Http.HttpServer,Debug,Request # 153: GET     -     0 ms - <default>  - 304 - /indexes/dynamic/Candidates?query=&start=0&pageSize=128&aggregation=None,
2011-08-06 14:22:06.4204,Raven.Http.HttpServer,Debug,Request # 154: GET     -     1 ms - <default>  - 304 - /indexes/dynamic/Candidates?query=&start=0&pageSize=128&aggregation=None,
2011-08-06 14:22:06.4754,Raven.Http.HttpServer,Debug,Request # 155: GET     -     0 ms - <default>  - 304 - /indexes/dynamic/Candidates?query=&start=0&pageSize=128&aggregation=None,
2011-08-06 14:22:06.5254,Raven.Http.HttpServer,Debug,Request # 156: GET     -     0 ms - <default>  - 304 - /indexes/dynamic/Candidates?query=&start=0&pageSize=128&aggregation=None,
2011-08-06 14:24:25.7974,Raven.Database.Indexing.Index.Querying,Debug,Issuing query on index Temp/Candidates for all documents,
2011-08-06 14:24:25.7974,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3073' was found,
2011-08-06 14:24:25.7974,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3074' was found,
2011-08-06 14:24:25.7974,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3075' was found,
2011-08-06 14:24:25.7974,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3076' was found,
2011-08-06 14:24:25.7974,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3077' was found,
2011-08-06 14:24:25.7974,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3078' was found,
2011-08-06 14:24:25.7974,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3079' was found,
2011-08-06 14:24:25.7974,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3080' was found,
2011-08-06 14:24:25.7974,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3081' was found,
2011-08-06 14:24:25.7974,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3082' was found,
2011-08-06 14:24:25.7974,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3083' was found,
2011-08-06 14:24:25.7974,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3084' was found,
2011-08-06 14:24:25.7974,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3085' was found,
2011-08-06 14:24:25.7974,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3086' was found,
2011-08-06 14:24:25.7974,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3087' was found,
2011-08-06 14:24:25.7974,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3088' was found,
2011-08-06 14:24:25.7974,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3089' was found,
2011-08-06 14:24:25.7974,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3090' was found,
2011-08-06 14:24:25.7974,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3091' was found,
2011-08-06 14:24:25.7974,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3092' was found,
2011-08-06 14:24:25.7974,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3093' was found,
2011-08-06 14:24:25.7974,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3094' was found,
2011-08-06 14:24:25.7974,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3095' was found,
2011-08-06 14:24:25.7974,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3096' was found,
2011-08-06 14:24:25.7974,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3097' was found,
2011-08-06 14:24:25.7974,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3098' was found,
2011-08-06 14:24:25.7974,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3099' was found,
2011-08-06 14:24:25.7974,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3100' was found,
2011-08-06 14:24:25.7974,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3101' was found,
2011-08-06 14:24:25.7974,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,Document with key 'candidates/3102' was found,
